,0,1,2,3,4,5,6,7
68,0.33978211422269955,0.21696559892287204,0.05138309919383519,0.68144589167356,0.05138309919383519,0.68144589167356,0.68144589167356,0.68144589167356
69,0.33978211422269955,0.21696559892287204,0.05138309919383522,0.68144589167356,0.05138309919383522,0.4833599756818976,0.68144589167356,0.4833599756818976
70,0.3406619580494232,0.21035021698009138,0.29759575138323785,0.6762711645327057,0.0515623942277364,0.6762711645327057,0.6762711645327057,0.6762711645327057
71,0.31622213651014547,0.20530973718271583,0.05193596420394908,0.7565366338496472,0.05193596420394908,0.7565366338496472,0.7565366338496472,0.7565366338496472
72,0.3234682685128062,0.20901689781862656,0.0508874100805385,0.7369674876987478,0.0508874100805385,0.7369674876987478,0.7369674876987478,0.7369674876987478
73,0.19360637566231648,0.19808710350832318,0.2893122095999777,0.25342826883733577,0.2893122095999777,0.5971070565209158,0.25342826883733577,0.5971070565209158
74,0.17409156948432292,0.1283779217464948,0.8274831650108455,0.04925238500004308,0.8274831650108455,0.8274831650108455,0.04925238500004308,0.8274831650108455
75,0.33978211422269955,0.21696559892287204,0.051790270578447935,0.68144589167356,0.051790270578447935,0.6303565812360605,0.68144589167356,0.6303565812360605
76,0.314785606174373,0.1885836827272718,0.05080730068039225,0.7263320897280752,0.05080730068039225,0.7263320897280752,0.7263320897280752,0.7263320897280752
77,0.3234682685128062,0.20901689781862656,0.0508874100805385,0.7369674876987478,0.0508874100805385,0.7369674876987478,0.7369674876987478,0.7369674876987478
78,0.32241052407174375,0.20715299793370007,0.05130134839527292,0.7371620730639594,0.05130134839527292,0.7371620730639594,0.7371620730639594,0.7371620730639594
79,0.23688681169086284,0.22618382081824914,0.221916149897049,0.3224244069254455,0.221916149897049,0.5553599943621778,0.3224244069254455,0.5553599943621778
